family,measure_a,measure_b,n,valid,statistic,p_raw,p_holm,delta_mean,delta_median,rank_biserial,note
single_accuracy_rank,Energy of Gradient,Spatial Frequency,5,True,4.5,0.625,1.0,2.5,5.5,0.4,
single_accuracy_rank,Energy of Gradient,Squared Gradient,5,True,0.0,0.25,1.0,-2.4,-3.0,-1.0,
single_accuracy_rank,Energy of Gradient,Sum Modified Laplacian,5,True,1.0,0.125,1.0,12.1,17.5,0.8666666666666667,
single_accuracy_rank,Energy of Gradient,Tenengrad,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Energy of Gradient,Variance of Gradient,5,True,2.0,0.375,1.0,1.9,1.5,0.6,
single_accuracy_rank,Energy of Gradient,Variance of Laplacian,5,True,1.0,0.125,1.0,12.9,16.5,0.8666666666666667,
single_accuracy_rank,Energy of Gradient,Wavelet Detail Energy (db1),5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Energy of Gradient,Wavelet W1,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Energy of Gradient,Wavelet W2,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Energy of Gradient,Wavelet W3,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Fourier Transform Sharpness Index,5,True,0.0,0.0625,1.0,-15.8,-17.5,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,GLCM Contrast,5,True,4.5,0.625,1.0,1.5,1.5,0.4,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Gradient Squared Energy,5,True,0.0,0.0625,1.0,-16.0,-16.5,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Histogram Entropy,5,True,3.0,0.3125,1.0,2.8,7.0,0.6,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Image Power,5,True,3.0,0.3125,1.0,3.9,2.0,0.6,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Intensity Range Index,5,True,6.0,0.8125,1.0,0.8,1.0,0.2,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Intensity Skewness Index,5,True,0.0,0.0625,1.0,10.4,10.0,1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Intensity Variance,5,True,3.0,0.3125,1.0,-4.1,-2.5,-0.6,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Laplacian Energy,5,True,5.0,0.625,1.0,-1.3,2.0,0.3333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Maximal Intensity,5,True,5.0,0.625,1.0,1.2,2.0,0.3333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Mean Absolute Laplacian,5,True,2.5,0.3125,1.0,2.8,4.0,0.6666666666666666,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Mean Intensity,5,True,0.0,0.0625,1.0,7.6,6.0,1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Modified Tenengrad,5,True,0.0,0.0625,1.0,-15.7,-15.0,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Normalized Variance,5,True,7.0,1.0,1.0,-1.4,-2.0,-0.06666666666666667,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Roberts Focus Measure,5,True,0.0,0.0625,1.0,-11.3,-11.0,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Spatial Frequency,5,True,0.0,0.0625,1.0,-11.1,-8.0,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Squared Gradient,5,True,0.0,0.0625,1.0,-16.0,-16.5,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Sum Modified Laplacian,5,True,6.0,0.8125,1.0,-1.5,4.0,0.2,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Tenengrad,5,True,0.0,0.0625,1.0,-13.6,-12.5,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Variance of Gradient,5,True,0.0,0.0625,1.0,-11.7,-11.0,-1.0,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Variance of Laplacian,5,True,5.0,0.625,1.0,-0.7,4.0,0.3333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Wavelet Detail Energy (db1),5,True,3.5,0.3125,1.0,-4.0,-4.0,-0.5333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Wavelet W1,5,True,3.5,0.3125,1.0,-4.0,-4.0,-0.5333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Wavelet W2,5,True,3.5,0.3125,1.0,-4.0,-4.0,-0.5333333333333333,
single_accuracy_rank,Fourier High Frequency Energy Ratio,Wavelet W3,5,True,3.5,0.3125,1.0,-4.0,-4.0,-0.5333333333333333,
single_accuracy_rank,Fourier Transform Sharpness Index,GLCM Contrast,5,True,0.0,0.0625,1.0,17.3,17.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Gradient Squared Energy,5,True,5.0,1.0,1.0,-0.2,0.0,0.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Histogram Entropy,5,True,0.0,0.0625,1.0,18.6,17.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Image Power,5,True,0.0,0.0625,1.0,19.7,22.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Intensity Range Index,5,True,0.0,0.0625,1.0,16.6,18.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Intensity Skewness Index,5,True,0.0,0.0625,1.0,26.2,26.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Intensity Variance,5,True,1.0,0.125,1.0,11.7,17.0,0.8666666666666667,
single_accuracy_rank,Fourier Transform Sharpness Index,Laplacian Energy,5,True,0.0,0.125,1.0,14.5,13.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Maximal Intensity,5,True,0.0,0.0625,1.0,17.0,19.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Mean Absolute Laplacian,5,True,0.0,0.0625,1.0,18.6,17.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Mean Intensity,5,True,0.0,0.0625,1.0,23.4,24.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Modified Tenengrad,5,True,5.0,1.0,1.0,0.1,0.0,0.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Normalized Variance,5,True,0.0,0.0625,1.0,14.4,19.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Roberts Focus Measure,5,True,1.0,0.25,1.0,4.5,6.5,0.8,
single_accuracy_rank,Fourier Transform Sharpness Index,Spatial Frequency,5,True,0.0,0.125,1.0,4.7,2.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Squared Gradient,5,True,5.0,1.0,1.0,-0.2,0.0,0.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Sum Modified Laplacian,5,True,0.0,0.125,1.0,14.3,14.0,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Tenengrad,5,True,3.0,0.625,1.0,2.2,0.0,0.4,
single_accuracy_rank,Fourier Transform Sharpness Index,Variance of Gradient,5,True,2.0,0.375,1.0,4.1,1.0,0.6,
single_accuracy_rank,Fourier Transform Sharpness Index,Variance of Laplacian,5,True,0.0,0.125,1.0,15.1,13.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Wavelet Detail Energy (db1),5,True,0.0,0.0625,1.0,11.8,11.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Wavelet W1,5,True,0.0,0.0625,1.0,11.8,11.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Wavelet W2,5,True,0.0,0.0625,1.0,11.8,11.5,1.0,
single_accuracy_rank,Fourier Transform Sharpness Index,Wavelet W3,5,True,0.0,0.0625,1.0,11.8,11.5,1.0,
single_accuracy_rank,GLCM Contrast,Gradient Squared Energy,5,True,0.0,0.0625,1.0,-17.5,-14.5,-1.0,
single_accuracy_rank,GLCM Contrast,Histogram Entropy,5,True,7.0,1.0,1.0,1.3,5.5,0.06666666666666667,
single_accuracy_rank,GLCM Contrast,Image Power,5,True,3.0,0.625,1.0,2.4,1.0,0.4,
single_accuracy_rank,GLCM Contrast,Intensity Range Index,5,True,7.0,1.0,1.0,-0.7,2.5,-0.06666666666666667,
single_accuracy_rank,GLCM Contrast,Intensity Skewness Index,5,True,0.0,0.0625,1.0,8.9,6.5,1.0,
single_accuracy_rank,GLCM Contrast,Intensity Variance,5,True,4.0,0.4375,1.0,-5.6,-3.5,-0.4666666666666667,
single_accuracy_rank,GLCM Contrast,Laplacian Energy,5,True,5.5,0.625,1.0,-2.8,-3.0,-0.26666666666666666,
single_accuracy_rank,GLCM Contrast,Maximal Intensity,5,True,7.0,1.0,1.0,-0.3,3.5,0.06666666666666667,
single_accuracy_rank,GLCM Contrast,Mean Absolute Laplacian,5,True,7.0,1.0,1.0,1.3,-1.0,0.06666666666666667,
single_accuracy_rank,GLCM Contrast,Mean Intensity,5,True,1.0,0.125,1.0,6.1,4.5,0.8666666666666667,
single_accuracy_rank,GLCM Contrast,Modified Tenengrad,5,True,0.0,0.0625,1.0,-17.2,-13.5,-1.0,
single_accuracy_rank,GLCM Contrast,Normalized Variance,5,True,5.0,0.625,1.0,-2.9,-3.5,-0.3333333333333333,
single_accuracy_rank,GLCM Contrast,Roberts Focus Measure,5,True,0.0,0.0625,1.0,-12.8,-13.5,-1.0,
single_accuracy_rank,GLCM Contrast,Spatial Frequency,5,True,0.0,0.0625,1.0,-12.6,-13.0,-1.0,
single_accuracy_rank,GLCM Contrast,Squared Gradient,5,True,0.0,0.0625,1.0,-17.5,-14.5,-1.0,
single_accuracy_rank,GLCM Contrast,Sum Modified Laplacian,5,True,6.0,0.8125,1.0,-3.0,-3.0,-0.2,
single_accuracy_rank,GLCM Contrast,Tenengrad,5,True,0.0,0.0625,1.0,-15.1,-13.5,-1.0,
single_accuracy_rank,GLCM Contrast,Variance of Gradient,5,True,0.0,0.0625,1.0,-13.2,-7.0,-1.0,
single_accuracy_rank,GLCM Contrast,Variance of Laplacian,5,True,7.0,1.0,1.0,-2.2,-3.0,-0.06666666666666667,
single_accuracy_rank,GLCM Contrast,Wavelet Detail Energy (db1),5,True,2.0,0.1875,1.0,-5.5,-3.0,-0.7333333333333333,
single_accuracy_rank,GLCM Contrast,Wavelet W1,5,True,2.0,0.1875,1.0,-5.5,-3.0,-0.7333333333333333,
single_accuracy_rank,GLCM Contrast,Wavelet W2,5,True,2.0,0.1875,1.0,-5.5,-3.0,-0.7333333333333333,
single_accuracy_rank,GLCM Contrast,Wavelet W3,5,True,2.0,0.1875,1.0,-5.5,-3.0,-0.7333333333333333,
single_accuracy_rank,Gradient Squared Energy,Histogram Entropy,5,True,0.0,0.0625,1.0,18.8,19.0,1.0,
single_accuracy_rank,Gradient Squared Energy,Image Power,5,True,0.0,0.0625,1.0,19.9,18.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Intensity Range Index,5,True,0.0,0.0625,1.0,16.8,16.0,1.0,
single_accuracy_rank,Gradient Squared Energy,Intensity Skewness Index,5,True,0.0,0.0625,1.0,26.4,26.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Intensity Variance,5,True,0.0,0.0625,1.0,11.9,10.0,1.0,
single_accuracy_rank,Gradient Squared Energy,Laplacian Energy,5,True,1.0,0.125,1.0,14.7,20.0,0.8666666666666667,
single_accuracy_rank,Gradient Squared Energy,Maximal Intensity,5,True,0.0,0.0625,1.0,17.2,17.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Mean Absolute Laplacian,5,True,0.0,0.0625,1.0,18.8,21.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Mean Intensity,5,True,0.0,0.0625,1.0,23.6,21.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Modified Tenengrad,5,True,2.0,0.75,1.0,0.3,0.0,0.3333333333333333,
single_accuracy_rank,Gradient Squared Energy,Normalized Variance,5,True,0.0,0.0625,1.0,14.6,10.0,1.0,
single_accuracy_rank,Gradient Squared Energy,Roberts Focus Measure,5,True,1.0,0.25,1.0,4.7,4.5,0.8,
single_accuracy_rank,Gradient Squared Energy,Spatial Frequency,5,True,4.0,0.4375,1.0,4.9,8.5,0.4666666666666667,
single_accuracy_rank,Gradient Squared Energy,Squared Gradient,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Gradient Squared Energy,Sum Modified Laplacian,5,True,1.0,0.125,1.0,14.5,20.5,0.8666666666666667,
single_accuracy_rank,Gradient Squared Energy,Tenengrad,5,True,0.0,0.25,1.0,2.4,3.0,1.0,
single_accuracy_rank,Gradient Squared Energy,Variance of Gradient,5,True,0.0,0.125,1.0,4.3,5.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Variance of Laplacian,5,True,1.0,0.125,1.0,15.3,20.0,0.8666666666666667,
single_accuracy_rank,Gradient Squared Energy,Wavelet Detail Energy (db1),5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Wavelet W1,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Wavelet W2,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Gradient Squared Energy,Wavelet W3,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Histogram Entropy,Image Power,5,True,7.0,1.0,1.0,1.1,1.0,0.06666666666666667,
single_accuracy_rank,Histogram Entropy,Intensity Range Index,5,True,4.0,0.4375,1.0,-2.0,-1.0,-0.4666666666666667,
single_accuracy_rank,Histogram Entropy,Intensity Skewness Index,5,True,0.0,0.0625,1.0,7.6,6.0,1.0,
single_accuracy_rank,Histogram Entropy,Intensity Variance,5,True,1.0,0.125,1.0,-6.9,-9.0,-0.8666666666666667,
single_accuracy_rank,Histogram Entropy,Laplacian Energy,5,True,7.0,1.0,1.0,-4.1,-2.0,-0.06666666666666667,
single_accuracy_rank,Histogram Entropy,Maximal Intensity,5,True,4.0,0.4375,1.0,-1.6,-2.0,-0.4666666666666667,
single_accuracy_rank,Histogram Entropy,Mean Absolute Laplacian,5,True,7.0,1.0,1.0,0.0,-4.0,-0.06666666666666667,
single_accuracy_rank,Histogram Entropy,Mean Intensity,5,True,3.0,0.3125,1.0,4.8,7.0,0.6,
single_accuracy_rank,Histogram Entropy,Modified Tenengrad,5,True,0.0,0.0625,1.0,-18.5,-19.0,-1.0,
single_accuracy_rank,Histogram Entropy,Normalized Variance,5,True,2.0,0.1875,1.0,-4.2,-6.0,-0.7333333333333333,
single_accuracy_rank,Histogram Entropy,Roberts Focus Measure,5,True,1.0,0.125,1.0,-14.1,-19.0,-0.8666666666666667,
single_accuracy_rank,Histogram Entropy,Spatial Frequency,5,True,2.0,0.1875,1.0,-13.9,-15.0,-0.7333333333333333,
single_accuracy_rank,Histogram Entropy,Squared Gradient,5,True,0.0,0.0625,1.0,-18.8,-19.0,-1.0,
single_accuracy_rank,Histogram Entropy,Sum Modified Laplacian,5,True,7.0,1.0,1.0,-4.3,-3.0,-0.06666666666666667,
single_accuracy_rank,Histogram Entropy,Tenengrad,5,True,0.0,0.0625,1.0,-16.4,-19.0,-1.0,
single_accuracy_rank,Histogram Entropy,Variance of Gradient,5,True,0.0,0.0625,1.0,-14.5,-13.5,-1.0,
single_accuracy_rank,Histogram Entropy,Variance of Laplacian,5,True,7.0,1.0,1.0,-3.5,-1.0,-0.06666666666666667,
single_accuracy_rank,Histogram Entropy,Wavelet Detail Energy (db1),5,True,2.0,0.375,1.0,-6.8,-12.0,-0.6,
single_accuracy_rank,Histogram Entropy,Wavelet W1,5,True,2.0,0.375,1.0,-6.8,-12.0,-0.6,
single_accuracy_rank,Histogram Entropy,Wavelet W2,5,True,2.0,0.375,1.0,-6.8,-12.0,-0.6,
single_accuracy_rank,Histogram Entropy,Wavelet W3,5,True,2.0,0.375,1.0,-6.8,-12.0,-0.6,
single_accuracy_rank,Image Power,Intensity Range Index,5,True,2.0,0.1875,1.0,-3.1,-3.0,-0.7333333333333333,
single_accuracy_rank,Image Power,Intensity Skewness Index,5,True,0.0,0.0625,1.0,6.5,6.5,1.0,
single_accuracy_rank,Image Power,Intensity Variance,5,True,0.0,0.0625,1.0,-8.0,-4.5,-1.0,
single_accuracy_rank,Image Power,Laplacian Energy,5,True,5.0,0.625,1.0,-5.2,-4.0,-0.3333333333333333,
single_accuracy_rank,Image Power,Maximal Intensity,5,True,3.0,0.3125,1.0,-2.7,-3.0,-0.6,
single_accuracy_rank,Image Power,Mean Absolute Laplacian,5,True,6.0,0.8125,1.0,-1.1,-2.0,-0.2,
single_accuracy_rank,Image Power,Mean Intensity,5,True,0.0,0.0625,1.0,3.7,2.0,1.0,
single_accuracy_rank,Image Power,Modified Tenengrad,5,True,0.0,0.0625,1.0,-19.6,-17.0,-1.0,
single_accuracy_rank,Image Power,Normalized Variance,5,True,1.5,0.125,1.0,-5.3,-3.5,-0.8,
single_accuracy_rank,Image Power,Roberts Focus Measure,5,True,1.0,0.125,1.0,-15.2,-19.0,-0.8666666666666667,
single_accuracy_rank,Image Power,Spatial Frequency,5,True,1.0,0.125,1.0,-15.0,-20.0,-0.8666666666666667,
single_accuracy_rank,Image Power,Squared Gradient,5,True,0.0,0.0625,1.0,-19.9,-18.5,-1.0,
single_accuracy_rank,Image Power,Sum Modified Laplacian,5,True,3.5,0.3125,1.0,-5.4,-4.0,-0.5333333333333333,
single_accuracy_rank,Image Power,Tenengrad,5,True,0.0,0.0625,1.0,-17.5,-14.5,-1.0,
single_accuracy_rank,Image Power,Variance of Gradient,5,True,0.0,0.0625,1.0,-15.6,-13.0,-1.0,
single_accuracy_rank,Image Power,Variance of Laplacian,5,True,5.0,0.625,1.0,-4.6,-4.0,-0.3333333333333333,
single_accuracy_rank,Image Power,Wavelet Detail Energy (db1),5,True,3.0,0.3125,1.0,-7.9,-12.0,-0.6,
single_accuracy_rank,Image Power,Wavelet W1,5,True,3.0,0.3125,1.0,-7.9,-12.0,-0.6,
single_accuracy_rank,Image Power,Wavelet W2,5,True,3.0,0.3125,1.0,-7.9,-12.0,-0.6,
single_accuracy_rank,Image Power,Wavelet W3,5,True,3.0,0.3125,1.0,-7.9,-12.0,-0.6,
single_accuracy_rank,Intensity Range Index,Intensity Skewness Index,5,True,0.0,0.0625,1.0,9.6,8.0,1.0,
single_accuracy_rank,Intensity Range Index,Intensity Variance,5,True,2.0,0.1875,1.0,-4.9,-6.0,-0.7333333333333333,
single_accuracy_rank,Intensity Range Index,Laplacian Energy,5,True,7.0,1.0,1.0,-2.1,3.0,0.06666666666666667,
single_accuracy_rank,Intensity Range Index,Maximal Intensity,5,True,5.0,0.625,1.0,0.4,1.0,0.3333333333333333,
single_accuracy_rank,Intensity Range Index,Mean Absolute Laplacian,5,True,5.0,0.625,1.0,2.0,5.0,0.3333333333333333,
single_accuracy_rank,Intensity Range Index,Mean Intensity,5,True,0.0,0.0625,1.0,6.8,8.0,1.0,
single_accuracy_rank,Intensity Range Index,Modified Tenengrad,5,True,0.0,0.0625,1.0,-16.5,-16.0,-1.0,
single_accuracy_rank,Intensity Range Index,Normalized Variance,5,True,5.0,0.625,1.0,-2.2,-2.0,-0.3333333333333333,
single_accuracy_rank,Intensity Range Index,Roberts Focus Measure,5,True,1.0,0.125,1.0,-12.1,-16.0,-0.8666666666666667,
single_accuracy_rank,Intensity Range Index,Spatial Frequency,5,True,1.0,0.125,1.0,-11.9,-14.0,-0.8666666666666667,
single_accuracy_rank,Intensity Range Index,Squared Gradient,5,True,0.0,0.0625,1.0,-16.8,-16.0,-1.0,
single_accuracy_rank,Intensity Range Index,Sum Modified Laplacian,5,True,6.0,0.8125,1.0,-2.3,3.0,0.2,
single_accuracy_rank,Intensity Range Index,Tenengrad,5,True,0.0,0.0625,1.0,-14.4,-16.0,-1.0,
single_accuracy_rank,Intensity Range Index,Variance of Gradient,5,True,0.0,0.0625,1.0,-12.5,-10.0,-1.0,
single_accuracy_rank,Intensity Range Index,Variance of Laplacian,5,True,6.5,1.0,1.0,-1.5,3.0,0.13333333333333333,
single_accuracy_rank,Intensity Range Index,Wavelet Detail Energy (db1),5,True,4.0,0.4375,1.0,-4.8,-7.0,-0.4666666666666667,
single_accuracy_rank,Intensity Range Index,Wavelet W1,5,True,4.0,0.4375,1.0,-4.8,-7.0,-0.4666666666666667,
single_accuracy_rank,Intensity Range Index,Wavelet W2,5,True,4.0,0.4375,1.0,-4.8,-7.0,-0.4666666666666667,
single_accuracy_rank,Intensity Range Index,Wavelet W3,5,True,4.0,0.4375,1.0,-4.8,-7.0,-0.4666666666666667,
single_accuracy_rank,Intensity Skewness Index,Intensity Variance,5,True,0.0,0.0625,1.0,-14.5,-12.5,-1.0,
